,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
150,0.12096774193548387,0.41794714197910265,0.610726643598616,0.4119782214156078,0.3283202711289981,0.35852574214828636,0.32165065008479365,0.36199791470135545,0.34617723478357015,0.2338337182448037,0.18881118881118875,0.1205390105833128,0.22760992072335953,0.1418322750886452,0.0992020131783716,0.07191792853880476,0.09998203868710612,0.19592051783832606,0.17380337869544818,0.08544014620773685,0.1280397454894099,0.3898609241812473,0.6653483419531486,0.40992522093813744,0.27361630681316096,0.41360437842064113,0.3227309300777796,0.5374426275283154,0.6429528146645747,0.277350680070964,0.234225370589007
155,0.10483870967741934,0.5218192993239091,0.2920415224913495,0.5099818511796732,0.42649862317305653,0.486591137243654,0.3721499905784813,0.500521324661139,0.5477914754823374,0.2973441108545033,0.23098114007204917,0.2289564361309377,0.3329937279123817,0.2043374288777109,0.17797423926360054,0.09208446052770262,0.1638618384575137,0.23799488183049824,0.19316048803378696,0.1768199817240329,0.18513030593567506,0.4988784208165098,0.4174018862184362,0.467709041468389,0.3628678311585025,0.4939228090127231,0.3190555185806951,0.4970419364408997,0.6773946653400176,0.3353045535186281,0.2298963662600027
159,0.08064516129032259,0.5925015365703749,0.37577854671280275,0.5980036297640654,0.5075195933065029,0.4808547253692814,0.44601469756924816,0.48364033563378184,0.5074354580131573,0.3117782909930714,0.25365543547361713,0.24403150381491506,0.27186475214110606,0.2517522882823452,0.20231118174894874,0.14049819063345392,0.16058194653776173,0.22339304531085355,0.2820272172688878,0.06259518732866282,0.23010546500479387,0.4943921040825483,0.42865835108001216,0.5309313392250169,0.3687590208842676,0.4583836804321558,0.30634058150970006,0.4309872428055357,0.6976770885155562,0.18036664695446486,0.22924045651318387
162,0.3225806451612903,0.27719729563614026,0.4695501730103806,0.2894736842105262,0.1957742003812751,0.6213968162914099,0.5311852270586018,0.4444168611290402,0.35872629775001386,0.2881062355658198,0.43610934520025446,0.08571252768889982,0.5090579133369416,0.14710975509194357,0.06135558425217709,0.24140111723992547,0.32840308309840455,0.3706909528827337,0.44685593618019703,0.2506853487663722,0.4282227839274819,0.19156572454015253,0.598113781563736,0.22161794697484705,0.11820672184747708,0.648873409623996,0.44243014234769384,0.49486047363920344,0.7168114500019134,0.28543268283067225,0.3388429752066116
163,0.29838709677419356,0.25199754148740017,0.3006920415224914,0.2301270417422867,0.18020546494386777,0.24637889000430224,0.15044281138119467,0.12630951789881334,0.12737022499861794,0.14607390300230938,0.1885992795083704,0.11826236770858971,0.2661339106625489,0.12179434320112147,0.08112314161782724,0.08027966131468924,0.06991636275604632,0.1409754628932711,0.12461872360394186,0.06925830033505942,0.05499869258258519,0.2126514131897712,0.3465165804685123,0.1951053704962611,0.13517334825768065,0.30343307982088286,0.15773475449244553,0.2291583043925935,0.31766866939650223,0.1413364872856298,0.0951069132887315
168,0.2338709677419355,0.2624462200368778,0.7003460207612456,0.28584392014519056,0.18814869730989195,0.42779291553133514,0.6129640097983795,0.5735067772205947,0.4089778318314998,0.47344110854503463,0.4507310870947234,0.040856509968003926,0.26836257123754337,0.09969489568730931,0.028674547200423825,0.06879106208059584,0.32090618728182857,0.4715489989462591,0.3198615673392774,0.256777337800792,0.4405996687875883,0.20995962314939431,0.7946455734712504,0.2963970088375254,0.11985625497069133,0.4249768995664226,0.7354697076557827,1.0,0.7906700853392523,0.49753597476838163,0.5631641086186541
169,0.12903225806451613,0.612784265519361,0.5089965397923876,0.64519056261343,0.5218174115653463,0.5009321669295854,0.6691162615413604,0.7284146765304602,0.7025816794737133,0.48556581986143177,0.39287984742530213,0.47280334728033474,0.2113725365341144,0.6271130535169456,0.34704148869242746,0.13111759125882727,0.2792047043021249,0.5081288574439259,0.6178437353355232,0.24154736521474263,0.4467881112176414,0.5136832660385824,0.3875874657742622,0.6390210740992522,0.38613803057527474,0.41786907385030914,0.36484915912545074,0.5548943299418859,0.861849910068501,0.2688744332741968,0.2865669683851502
179,0.0967741935483871,0.28580208973571,0.5678200692041522,0.25362976406533566,0.21097225164160135,0.05564319518141403,0.02393065762200869,0.034258477731989465,0.04671347227596882,0.15704387990762125,0.07840644204280567,0.08331282303716465,0.1791206342131236,0.09062422693164011,0.06417006059402006,0.06468046235463583,0.0,0.0,0.0747595025809479,0.16844349680170573,0.019436938900026138,0.23867205024674742,0.5162762397322788,0.21821889870836175,0.152846917434976,0.1975264766507926,0.04583337472310244,0.08928290954782639,0.20370441238375875,0.24443130297654259,0.05732651187196647
183,0.08064516129032259,0.7062077443146898,0.5896193771626298,0.7141560798548094,0.604956576996399,0.6615516994120179,0.6110797060486151,0.8289558611786901,0.9060202332909504,0.7020785219399538,0.1744013562195379,0.5471326605956189,0.9999999999999998,0.4956708171847942,0.3639283467434854,0.21445385236974313,0.19572364567796147,0.47862411561041684,0.5439347724073205,0.4538151081328053,0.19175455417066153,0.5002243158366979,0.4818983875874657,0.5173351461590755,0.34784529735780145,0.36313881583623575,0.20531643306280978,0.3927680145198164,0.7060962075695534,0.24521979105066039,0.05339105339105338
187,0.07258064516129031,0.7043638598647818,0.6771626297577854,0.6678765880217785,0.6176657487820377,0.5296142263014485,0.4667420388166572,0.7040861923439748,0.7689203383271601,0.45669745958429553,0.3767747404111039,0.7809500369185332,0.4313731732942786,0.7244990517028119,0.7274924671368498,0.03544953097003127,0.269443121207625,0.42104470871594146,0.3679610511496949,0.14274291806274747,0.39884947267497595,0.737101839389861,0.6610891390325525,0.7437117607070022,0.6426993431323457,0.3069869926789395,0.32968441128848003,0.48883963630652166,0.8159274425012437,0.22945002956830274,0.25495211858848216
188,0.11290322580645162,0.09711124769514445,0.7128027681660899,0.077223230490018,0.06847066299512813,0.2516850709880971,0.06278500094215189,0.09316816444069309,0.10542318536126928,0.3954965357967667,0.32400932400932403,0.10890967265567315,0.3527332930051895,0.11486765069679226,0.054501506572630046,0.22260478515968096,0.025325451180370634,0.09619147975312359,0.2254223369310183,0.19966494060310697,0.2415235770940469,0.09466128308658595,0.7417097657438393,0.07919782460910951,0.05493534419275972,0.5266188073068448,0.083928518213154,0.19163714420341704,0.3708621943285753,0.34042972600039423,0.2559359832087105
191,0.016129032258064516,0.5082974800245851,0.5813148788927336,0.5163339382940109,0.4090235119678034,0.48802524021224714,0.4961371773129828,0.4712278437019015,0.5046713472275969,0.3556581986143187,0.289044289044289,0.186561653950283,0.6497819096437326,0.27541848767213656,0.15625310420184763,0.12177212521519166,0.26350807868616904,0.363013698630137,0.3632684185828249,0.26496344806579347,0.2804846160550858,0.43651861821444604,0.8497109826589596,0.5159755268524814,0.3113199210580577,0.4846826355817756,0.4586218200240392,0.5760108898623061,0.6923194672993762,0.37827715355805247,0.28007346189164367
1,0.4838709677419355,0.432698217578365,0.0,0.4618874773139745,0.3385935183223894,0.622830919260003,0.8726210665159223,0.6854674544461545,0.7009232130023773,0.6414549653579676,0.6030938758211486,0.5545163672163426,0.1729440606195676,0.6131772078832358,0.46160723154862426,0.13111759125882727,0.3255917471671886,0.3220683426162878,0.3137024870952604,0.4216417910447761,0.4450448879979081,0.5625841184387617,0.020079099482810947,0.6764106050305915,0.44504992783292585,0.5706873267467484,0.6102077104173081,0.600268756217169,0.9047108797979413,0.5984624482554702,0.41886396431850986
7,0.6129032258064516,0.1696373693915182,0.3615916955017301,0.16606170598911063,0.1145414107180682,0.6300014341029687,0.4463915583192011,0.17298048756268306,0.2185858809221074,0.5127020785219399,0.5140919686374235,0.239785872507999,0.3231239453659779,0.22289106951430693,0.12241316512698255,0.21564838562344096,0.17916800074968958,0.10492247478548847,0.27293524167057714,0.1328434358818154,0.3769720212673233,0.18932256617317178,0.348950410708853,0.17335146159075454,0.11455418421750271,0.5934323690383111,0.31478409440840777,0.21275370412383723,0.484520301557537,0.32150601222156516,0.393939393939394
8,0.9516129032258064,0.12599877074370014,0.39584775086505186,0.14156079854809434,0.08377462402033461,0.7504660834647927,0.5545505935556813,0.4019661387220098,0.40477638343744815,0.6016166281755194,0.5009535918626828,0.06922224956928379,0.2037314145627049,0.103323163189577,0.03420416542498593,0.10764852615676491,0.21610583117927734,0.18508204124642477,0.20782496480525578,0.2579195857447457,0.2320230105465005,0.11888739344997767,0.4277456647398844,0.1434398368456833,0.06810215322984475,0.6282607150472671,0.48554172585403643,0.44939878885185247,0.6773946653400176,0.5545042381233984,0.3421225239407058
20,0.8225806451612903,0.2231100184388446,0.38581314878892736,0.23148820326678754,0.14996822707053584,0.436397533342894,0.530431505558696,0.29422570875328924,0.37326552048206096,0.5450346420323325,0.4024157660521297,0.037349249323160236,0.1977458690184342,0.07891481817432176,0.023376709380484098,0.0627129958191336,0.18119841003334558,0.11944904410657833,0.24477944626935713,0.1267514468473957,0.2287108864290072,0.2144459398833558,0.5031944021904472,0.2535690006798097,0.11452472826887386,0.5017414173004479,0.6089163496210352,0.4624003071499624,0.9226971795951169,0.532032328011039,0.4752722025449299
22,0.41129032258064513,0.2673632452366319,0.5152249134948097,0.2767695099818511,0.19635670408811687,0.4765524164635022,0.4659883173167514,0.3582741671217914,0.37149648957930237,0.35681293302540407,0.32104259376986644,0.1508737386167856,0.20691521538412552,0.19337016574585636,0.09771199629151353,0.09015212732319149,0.18135459536285756,0.1868131868131868,0.165884561238855,0.1865290892476394,0.16386298265492896,0.33333333333333337,0.6096744752053543,0.4364377974167234,0.2241303131167339,0.5841921956073638,0.5559705569738449,0.5318580827559728,0.6636179250698404,0.4853144096195545,0.28676374130919585
25,0.6935483870967741,0.3730792870313461,0.47058823529411764,0.37114337568058064,0.2847384028807456,0.6414742578517139,0.3902393065762201,0.5404895486817933,0.5527668748963459,0.5427251732101616,0.28756092392456023,0.2504922471080482,0.32980992709096113,0.23468293889667685,0.17810668520909906,0.19678178688121417,0.18330691198175755,0.29715489989462585,0.17438995776630692,0.2501142247943954,0.24117493245010022,0.3606998654104979,0.46912077882567704,0.3467029231815092,0.24622227458835313,0.5792167176060842,0.3025658345667484,0.46667597424128715,0.5958822854081359,0.38734476641040805,0.19532992260264997
30,0.5725806451612903,0.24830977258758458,0.5128027681660899,0.21451905626134304,0.17856386358822277,0.27104546106410443,0.019822875447522148,0.0,0.04798496323732655,0.14838337182448036,0.10150455605001052,0.6277381245385183,0.5813301919831895,0.5709573678568484,0.30465878613290953,0.1481221234585251,0.02805869444683061,0.05449345175372572,0.4104880337869544,0.0,0.058136494378105114,0.09645580978017054,0.2595071493763309,0.07097212780421491,0.056172494035170384,0.08500959556471677,0.0,0.0,0.0,0.0,0.0
37,0.056451612903225805,0.47326367547633674,0.24982698961937722,0.47005444646097994,0.3783096801525101,0.5009321669295854,0.4618428490672697,0.4305148701653343,0.44551937641660677,0.3458429561200923,0.21699512608603522,0.26772089588973663,0.09589608074118883,0.258926362661829,0.19062282705870667,0.12742859150476055,0.2545274222392291,0.33569170555471917,0.345377756921633,0.3121763630825465,0.21337052209535431,0.44773441004934944,0.14146638271980527,0.44527532290958527,0.31190904003063424,0.6112019333285948,0.4546484021893532,0.6199891799445036,0.7990892043932495,0.44037058939483553,0.24144037780401423
50,0.07258064516129031,0.6035648432698218,0.430795847750865,0.5943738656987296,0.5159923744969286,0.406281371002438,0.3973996608253251,0.3468546745444615,0.4488363093592792,0.2840646651270208,0.13053613053613056,0.3464804331774551,0.3489127320194848,0.3250597839531623,0.26158074235952455,0.14703299019780064,0.29989926046246473,0.1956947162426614,0.31692867198498365,0.41307493146512336,0.25991458206223306,0.5105428443248092,0.3881959233343474,0.5084976206662136,0.3852543521164099,0.40223185727485977,0.35700165890194596,0.30690563864504977,0.6088936512188587,0.35600236546422237,0.1408238226420045
57,0.8629032258064516,0.47387830362630623,0.2332179930795848,0.4491833030852994,0.3788392289769117,0.436397533342894,0.24100244959487468,0.30216970358969264,0.3667422190281387,0.3799076212471132,0.25174825174825166,0.3193453113462958,0.38807348212295834,0.30856765894285476,0.2532366477931195,0.19094965393668972,0.10669800785612207,0.16920066235134726,0.3178085405912717,0.23926286932683521,0.3035823237165519,0.4221624046657694,0.25038028597505313,0.40992522093813744,0.3066069692774456,0.48610420072499816,0.1766084892072038,0.26458526029214147,0.52967739466534,0.26197516262566534,0.19362455726092093
60,0.7016129032258065,0.5433312845728334,0.5100346020761246,0.530852994555354,0.4397373437830968,0.3804675175677614,0.4252873563218391,0.5722655280274067,0.5229144784122948,0.5161662817551963,0.23055732146641228,0.1855156288456805,0.266452290744691,0.1329265275830791,0.16337207377239166,0.08312546112496925,0.1908819004630895,0.27555321390937826,0.15415297982168,0.15035790435577218,0.18626340102850167,0.4392104082548227,0.514450867052023,0.4323589394969408,0.31838934872897584,0.32404577439761184,0.33256513921862735,0.47409294776705463,0.5518732539895144,0.34299231224127746,0.19421487603305793
61,0.8306451612903225,0.32022126613398905,0.38615916955017293,0.31125226860254074,0.23734378309680146,0.3704287967876094,0.31034482758620685,0.19939427039372423,0.19802089667753886,0.4919168591224018,0.1835134562407288,0.14730494708343583,0.28746537616606693,0.13944091696215055,0.09830800304625675,0.07764466149035591,0.09506220080747815,0.0846755983742285,0.11898756452369777,0.1421717940907707,0.11208925302885034,0.297442799461642,0.4566473988439306,0.3031951053704962,0.19644172140563784,0.40933968299097323,0.25250076984970543,0.24015287691314285,0.3911446175041139,0.37748866548393456,0.13872491145218413
63,0.07258064516129031,0.11186232329440693,0.41833910034602073,0.08911070780399266,0.07662571489091294,0.22343324250681218,0.04356510269455438,0.057420187676877996,0.037204931173641445,0.1599307159353348,0.22038567493112948,0.026396751169086866,0.32407908561240406,0.025068030015667528,0.019469553988278543,0.1697642553490496,0.03649270224047854,0.09318079181092878,0.10986625997184421,0.1634937557112397,0.1344025102414364,0.07402422611036341,0.5080620626711286,0.04717878993881719,0.04285840525494122,0.4263984647096454,0.10031886678123353,0.1690371895778433,0.24614442616049903,0.2491622314212497,0.16810966810966815
68,0.6693548387096774,0.5494775660725263,0.22525951557093427,0.529038112522686,0.4593306502859563,0.36612648788183,0.25381571509327305,0.3123479469738344,0.5074354580131573,0.24364896073902986,0.2377622377622377,0.5274427762736894,0.1823681110509726,0.5136472334460295,0.3573060494685607,0.19548185363454307,0.18330691198175755,0.23076923076923075,0.6650633505396527,0.5663265306122449,0.23516081234202038,0.4221624046657694,0.07331913599026463,0.4242012236573759,0.2945300303396271,0.26860473381192695,0.1350862728347356,0.19608732831887749,0.5315908308139757,0.2124975359747684,0.10127246490882857
71,0.03225806451612903,0.3583282114320837,0.29134948096885815,0.3393829401088928,0.27785426816352465,0.19618528610354224,0.17248916525343885,0.14954570279529317,0.25125767040742997,0.3377598152424942,0.10786183513456238,0.24932316022643364,0.32758126651596675,0.24540282015337672,0.17664977980861563,0.12142079190528053,0.13551420115108587,0.11530934818606048,0.3186884091975598,0.2480201035638136,0.20970975333391442,0.3234634365186183,0.2929723151810161,0.309993201903467,0.22147927774013962,0.24799203923519797,0.1595227925180542,0.18134063977941048,0.45313994871991126,0.2454169130691899,0.11307884035156762
72,0.5161290322580645,0.4935464044253227,0.47543252595155716,0.45462794918330296,0.353950434230036,0.642908360820307,0.43395515357075565,0.4665110967677871,0.5262314113549672,0.6160508083140878,0.32146641237550333,0.40628845680531617,0.2931962176446241,0.31491712707182323,0.20800635740538395,0.2217264518849032,0.13379616252645388,0.24770435044407643,0.3019709056780854,0.49988577520560457,0.29687091432057866,0.40062808434275465,0.32765439610587166,0.3793337865397689,0.24150932280774104,0.4704669841495487,0.18713804646912155,0.28884312664700434,0.5159006543951629,0.361718904001577,0.16391184573002754
79,0.7258064516129032,0.4523663183773817,0.2837370242214532,0.423774954627949,0.3597754712984538,0.15646063387351217,0.14558130770680236,0.14326498187776177,0.20913262203549116,0.18071593533487296,0.08476372112735753,0.03931823775535319,0.03616797733133814,0.05475385503422116,0.04943544915731268,0.006991532867231143,0.014322194716250305,0.023934969140448584,0.045313233223838595,0.053457203777033196,0.0,0.379991027366532,0.2947976878612716,0.36777702243371857,0.265663200683378,0.2949036889615466,0.1919061478707447,0.28779602450219016,0.4902606100034441,0.3234772324068599,0.09405745769382134
86,0.03225806451612903,0.7584511370620773,0.5636678200692042,0.7894736842105263,0.7008049142130904,0.5611644916104976,0.6118334275485208,0.8150538702149843,0.7832937144120737,0.5150115473441109,0.2551388005933459,0.22157272951021406,0.3813875003979751,0.2897666364311041,0.22903215125326978,0.23398798440080104,0.3425378554192405,0.5919012494354959,0.5712106992022524,0.26401157477916537,0.35805804933321705,0.5509196949304622,0.4870702768481898,0.6247450713800137,0.43532946478541346,0.5095600255881726,0.36296178565397486,0.6677195860456188,0.9349431709463856,0.32190025625862406,0.21369539551357736
96,0.6129032258064516,0.11555009219422252,0.4134948096885812,0.1212341197822141,0.07498411353526793,0.48515703427506085,0.5044281138119465,0.3612531651854426,0.2670131018851236,0.47055427251732096,0.4723458359821995,0.06909918779227171,0.22506288006622302,0.09103653005689784,0.03688619582133042,0.15163545655763622,0.2439068198324132,0.27013397561342767,0.2878930079774754,0.1697761194029851,0.3948400592695894,0.10587707492148946,0.41010039549741395,0.13732154996600954,0.058293322336445824,0.6808586253465064,0.4797802699937418,0.5272333816163767,0.6456316252726646,0.36309875813128334,0.45428309064672706
101,0.49193548387096775,0.5193607867240319,0.4539792387543252,0.5190562613430125,0.4201440372802372,0.39767675319087914,0.4136046730732994,0.4491336080631547,0.3789595887003151,0.3868360277136259,0.20661157024793386,0.2033595865124292,0.45843548027635384,0.23781644264863527,0.1537035197510016,0.27906404806239676,0.1965826649902775,0.2123287671232876,0.3054903801032379,0.2661056960097472,0.24945524274383338,0.39524450426200086,0.42166108913903255,0.40652617267165203,0.26772511708739577,0.45767289786054455,0.24385858605926353,0.28081534353676196,0.4875817993953542,0.2671003351074315,0.13839695657877477
115,0.46774193548387094,0.4290104486785494,0.4878892733564014,0.3929219600725953,0.3374814657911459,0.1947511831349491,0.09127567363859054,0.08194727173427335,0.1499806512245011,0.13279445727482675,0.10277601186692098,0.13992124046271226,0.34095322996593336,0.1329265275830791,0.10536074964405154,0.097565260162316,0.03391564430353057,0.039741080836971227,0.09819333646175504,0.1200883338409991,0.14503617188180945,0.36249439210408263,0.5482202616367507,0.3399048266485384,0.23915284691743496,0.35247707726206556,0.12843079796163664,0.16057311390726162,0.3237916650721366,0.18509757539917215,0.16030434212252392
121,0.2661290322580645,0.5617701290719116,0.4664359861591695,0.5698729582577131,0.46886252912518533,0.4736842105263157,0.5191256830601092,0.5072240703043542,0.5953341809939743,0.5433025404157042,0.5179063360881544,0.5403642628599558,0.4396510554299723,0.5484456172177785,0.3867752723419755,0.18610125425991636,0.31215980882915667,0.49337648652717137,0.4160605349601125,0.3708117575388364,0.4219471803364421,0.4863167339614176,0.3881959233343474,0.5010197144799456,0.3499072137618192,0.3752221195536285,0.2858774796610674,0.4094343903247762,0.6249665148673988,0.34082397003745324,0.2600682146136692
128,0.18548387096774194,0.7719729563614014,0.48062283737024225,0.7549909255898366,0.7336369413259902,0.45790907787179114,0.30996796683625394,0.5134303162702945,0.6672010614185416,0.2823325635103925,0.10192837465564741,0.5015998031011567,0.17905695819669518,0.43778345839861466,0.49703652196947123,0.12735832484277831,0.09654596143784214,0.18726479000451599,0.22982167996245897,0.1315108132805361,0.1770243179639153,0.7999102736653207,0.4277456647398844,0.7974167233174713,0.7063241921706089,0.4946335915843344,0.21505130675779033,0.3995741784611088,0.6884925950021048,0.2026414350482949,0.14653023743932841
129,0.25806451612903225,0.5365703749231715,0.39100346020761245,0.5263157894736843,0.4407964414319,0.3298436827764233,0.331072168833616,0.40295913807656014,0.4974846591851402,0.44688221709006914,0.14621741894469165,0.26384444991385675,0.6118946798688273,0.3314917127071823,0.17770934737260355,0.07339352844043141,0.2056414141019734,0.24469366250188165,0.37793289535429375,0.5649939080109656,0.1918417153316482,0.4445939883355765,0.5473075752966229,0.4928619986403807,0.3039559339008513,0.28353116781576526,0.2925329545341664,0.3921572049353414,0.7520186751368108,0.48886260595308506,0.1583366128820674
133,0.4838709677419355,0.5832821143208361,0.39446366782006925,0.5617059891107079,0.4932217750476594,0.23705722070844693,0.2526851328434143,0.18372970557569132,0.31809386920227767,0.17898383371824478,0.11273574909938544,0.2364632045286733,0.1766054315642013,0.2527418157829636,0.1935366378596735,0.12440712503952499,0.09146993822870217,0.09641728134878819,0.2767480056311591,0.12503807493146513,0.07138499084807809,0.5145805293853745,0.29510191664131424,0.5173351461590755,0.3746502106100328,0.3610064681214018,0.18505200210591144,0.2148479084134657,0.5645019325705101,0.20579538734476643,0.08074248983339888
134,0.4032258064516129,0.5685310387215735,0.5692041522491349,0.5607985480943738,0.4619783944079644,0.3453319948372293,0.4554362163180704,0.34784767389901194,0.5870418486372934,0.32736720554272514,0.2108497563043017,0.4813561407826728,0.4870896876691393,0.49270223468293894,0.2967120294029999,0.20278958648069423,0.30763043427330866,0.3620352250489236,0.5920342562177381,0.5562366737739872,0.2788285539963392,0.5091969493046209,0.5214481289930027,0.5091774303195106,0.3425432266046128,0.3261781221124458,0.28836086580774617,0.3021936789933858,0.7126018904749148,0.3362901636112754,0.13957759412304865
137,0.04838709677419355,0.007990165949600558,0.2923875432525951,0.01270417422867498,0.0,0.6687222142549836,0.6382136800452233,0.359763666153617,0.239703687323788,0.5127020785219399,0.6198347107438018,0.010829436377061283,0.2116909166162564,0.04667271377917044,0.0,0.16646172223588518,0.2978688511788088,0.26298359175071495,0.24096668230877524,0.18081784952787083,0.2918155669833522,0.01794526693584575,0.49132947976878616,0.04527532290958536,0.0,0.9701471319923237,0.8806981295135542,0.7122214272002233,0.8549615399334125,0.5103489059727973,0.5592286501377413
139,0.0967741935483871,0.528580208973571,0.4439446366782007,0.5172413793103448,0.4302054649438678,0.3732970027247957,0.3231580930846052,0.40122138920609696,0.4521532423019514,0.3931870669745957,0.18203009112100021,0.25652227418163914,0.787640485211245,0.34880844396800526,0.18578855004801165,0.3011980465867969,0.262570966709097,0.4798283907872949,0.8574612857813233,0.37690374657325615,0.44914146256428134,0.35800807537012114,0.4189230301186493,0.38681169272603677,0.2370909305134172,0.3069869926789395,0.1888267490488631,0.31318825151393515,0.5874631663541388,0.19929036073329398,0.1376098648825922
140,0.4596774193548387,0.6551936078672403,0.41176470588235303,0.6578947368421053,0.5535903410294429,0.5984511687939194,0.6129640097983795,0.638051735266372,0.7512300292995744,0.4930715935334872,0.3350286077558804,0.26482894412995317,0.17791078990098377,0.24779417827987138,0.22184695870997648,0.0895197273653515,0.23359858808462125,0.2727683275628481,0.22600891600187709,0.23926286932683521,0.25634097446177984,0.6007178106774338,0.36720413751140846,0.5907545887151598,0.4633126159827977,0.4853934181533869,0.5169317267480554,0.5945096944206908,0.8159274425012437,0.4460871279321901,0.2994883903974814
141,0.45161290322580644,0.432698217578365,0.35570934256055364,0.4165154264972777,0.3336687142554544,0.4105836799082174,0.31788204258526465,0.2386177448984658,0.3755320913262204,0.394919168591224,0.22123331214240305,0.15991877922717201,0.16275589799102166,0.15733487259833429,0.11860534419390087,0.1603485226434318,0.15909818590739774,0.10650308595514074,0.2823205068043172,0.119136460554371,0.19602545105900812,0.3696724988784208,0.2658959537572254,0.3602991162474507,0.24769507201979438,0.47117776672115996,0.3200488730393666,0.26711575714210917,0.6444835635834832,0.29469741770155733,0.19670733307096938
142,0.4032258064516129,0.2569145666871544,0.6723183391003461,0.22513611615245,0.18952552425333616,0.11802667431521585,0.0,0.056799563080283985,0.039139808723533634,0.3140877598152424,0.05700360245814795,0.16877922717204036,0.40271896590149314,0.1558505813474066,0.10393695572994274,0.14629519024698734,0.054063551810578425,0.10499774198404332,0.1147641952135148,0.44981724032896747,0.05778784973415846,0.19829519964109477,0.6157590508062062,0.16995241332426925,0.12468703054581873,0.23377638780297105,0.04703533361809494,0.11406432697509641,0.14067582564769815,0.3287995269071555,0.04335563426472522
144,0.43548387096774194,0.38967424708051623,0.38235294117647056,0.37023593466424676,0.3055496716797289,0.36469238491323686,0.25004710759374404,0.21776475845290696,0.3508209409033114,0.25461893764434185,0.16889171434625982,0.4374230863893674,0.3002005794517495,0.43085676589428545,0.30200986722293965,0.10336225977584935,0.10825986115124206,0.1725876862863164,0.28642656030032854,0.1425525434054219,0.17040006972892877,0.43382682817406915,0.3051414663827198,0.43711760707002056,0.30925800465403985,0.34821238183239744,0.18266795140509984,0.2644107432680058,0.48184149094944706,0.20579538734476643,0.1338711793257248
146,0.3709677419354839,0.4837123540258145,0.40103806228373695,0.47005444646097994,0.3963143401821648,0.38476982647354085,0.3499152063312606,0.3361799314830445,0.37110951406932396,0.36662817551963045,0.23458359821996178,0.38475264582820573,0.4995065108726797,0.27541848767213656,0.2977053739942387,0.18996592066893858,0.261868132726293,0.3181544482914346,0.3861450023463162,0.30360950350289373,0.2987884598622853,0.4405563032750113,0.43383024034073625,0.4092454112848404,0.32251318153701136,0.4057857701329165,0.2930296317635021,0.3204307080155669,0.542688760476063,0.28424995071949544,0.1843106388560935
156,0.282258064516129,0.3527965580823603,0.3397923875432526,0.31941923774954617,0.2626562169031985,0.0,0.09447899001319013,0.031056054813564368,0.01525789153629277,0.31062355658198604,0.06357279084551815,0.032919025350726064,0.06552262090483618,0.05129050878205656,0.02966789179166253,0.0,0.05554731244094242,0.02476290832455215,0.0036074612857813215,0.2232713981114834,0.05342979168482523,0.2844324809331539,0.30088226346212343,0.28687967369136647,0.16963680815340657,0.13497761034899425,0.23909048465764032,0.19521474319819895,0.2234128047147067,0.6134437216637099,0.13898727535091177
157,0.08870967741935484,0.43392747387830377,0.35224913494809684,0.42196007259528123,0.34177081126879894,0.3603900760074572,0.3122291313359713,0.23092199990070003,0.3168223782409199,0.4665127020785219,0.22292858656495018,0.34518828451882844,0.29478811805533445,0.34633462521645914,0.25081950928777197,0.18726065418262305,0.15347551404496576,0.19893120578052084,0.3315931487564524,0.40146207736826073,0.2535518173102066,0.3898609241812473,0.2856708244599938,0.3963290278721958,0.27037615246399005,0.34821238183239744,0.18018456525842114,0.20106106350674507,0.4588802571658184,0.33234772324068607,0.13911845730027544
174,0.20967741935483872,0.4400737553779964,0.5463667820069205,0.4246823956442831,0.32228341453081977,0.3398824035565753,0.4731486715658564,0.4809095874087682,0.42495439217203834,0.4359122401847576,0.2477219749947024,0.2409549593896136,0.3259893661052564,0.24020780077512988,0.11337372934671036,0.1803393879773741,0.31497114476037263,0.6816197501129008,0.5371891130924449,0.3751903746573256,0.2640111566286063,0.4055630327501122,0.5698205050197748,0.40788579197824604,0.21882824236354534,0.4583836804321558,0.4583238136864377,0.7446815936894644,0.8851938310818567,0.4683619160260202,0.25016397743670477
178,0.18548387096774194,0.8199139520590043,0.5224913494809689,0.8157894736842106,0.7166913789451388,0.26918112720493337,0.6872055775390993,0.6112407526935107,0.6445353529769473,0.5767898383371824,0.27187963551599914,0.21917302485847895,0.10923620618294119,0.22264368763915232,0.20558921890003642,0.04788673014088464,0.13887218573559384,0.2637362637362637,0.19550680431722198,0.2965656411818459,0.1147040878584503,0.6590399282189323,0.4189230301186493,0.6777702243371856,0.5021944681728475,0.30414386239249425,0.33991596221279635,0.5129229856372489,0.678542727029199,0.47664104080425784,0.16227207136298044
